SupplyNode,PlantLocation,Feedstock,FlowTons
DE_09771144,A,pig_man,215.0
DE_09771149,A,pig_man,70.0
DE_09771155,A,pig_man,147.0
DE_09771156,A,horse_man,622.0
DE_09771156,A,pig_man,253.0
DE_09771158,A,pig_man,382.0
DE_09771162,A,pig_man,69.7
DE_09771165,A,pig_man,439.0
DE_09771169,A,pig_man,55.8
DE_09771176,A,horse_man,649.0
DE_09771176,A,pig_man,65.7
DE_09772121,A,pig_man,201.0
DE_09772134,A,pig_man,41.1
DE_09772136,A,horse_man,98.6
DE_09772136,A,pig_man,244.0
DE_09772147,A,pig_man,178.0
DE_09772166,A,pig_man,475.0
DE_09772171,A,pig_man,59.0
DE_09772177,A,pig_man,428.0
DE_09772207,A,pig_man,126.0
DE_09772217,A,pig_man,250.0
DE_09773111,A,pig_man,216.0
DE_09773116,A,pig_man,272.0
DE_09773117,A,pig_man,770.0
DE_09773119,A,pig_man,63.6
DE_09773122,A,pig_man,551.0
DE_09773125,A,pig_man,716.0
DE_09773133,A,pig_man,37.7
DE_09773136,A,pig_man,133.0
DE_09773137,A,pig_man,43.8
DE_09773139,A,pig_man,424.0
DE_09773140,A,pig_man,60.1
DE_09773143,A,pig_man,58.5
DE_09773144,A,pig_man,256.0
DE_09773146,A,pig_man,21.9
DE_09773147,A,pig_man,239.0
DE_09773150,A,pig_man,337.0
DE_09773153,A,pig_man,171.0
DE_09773164,A,pig_man,188.0
DE_09773170,A,pig_man,30.9
DE_09773179,A,pig_man,75.4
DE_09773182,A,pig_man,403.0
DE_09773183,A,pig_man,420.0
DE_09773186,A,pig_man,430.0
DE_09773188,A,pig_man,135.0
DE_09774127,A,pig_man,257.0
DE_09774135,A,pig_man,123.0
DE_09774171,A,pig_man,26.6
DE_09779111,A,horse_man,24.8
DE_09779111,A,pig_man,90.7
DE_09779126,A,pig_man,34.7
DE_09779129,A,horse_man,121.0
DE_09779129,A,cattle_man,1240.0
DE_09779130,A,pig_man,54.8
DE_09779131,A,horse_man,647.0
DE_09779131,A,pig_man,411.0
DE_09779138,A,pig_man,502.0
DE_09779146,A,pig_man,127.0
DE_09779147,A,pig_man,330.0
DE_09779148,A,horse_man,34.7
DE_09779149,A,horse_man,265.0
DE_09779154,A,horse_man,108.0
DE_09779154,A,pig_man,33.2
DE_09779155,A,horse_man,749.0
