PlantLocation,Alternative,Capacity,Omega,N_CH4,CO2_Production,Revenue,Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
Plant_22,Upgrading_tech1,40000000,36529680.3652968,21037377.253676888,15492303.111619918,7.684971294181714,5.850110762895438,32.57818632069874,8.139216156821956,8000.000000000001,47.77188543985793,12.809335915845663,0.0,0.0,0.0,0.0
Plant_23,Upgrading_tech1,40000000,36529680.365296796,20999454.30423301,15530226.061063785,7.677037650884393,5.848214615423235,32.57818632069874,8.510106255298659,7999.999999999998,48.10119889723127,11.819603634597058,0.0,0.0,0.0,0.0
Plant_24,Upgrading_tech1,40000000,36529680.36529651,21195300.19686157,15334380.168434944,7.718009449653955,5.858006910054677,32.57818632069874,8.855033558709305,7999.999999999936,47.62795463977511,10.18692558125831,0.0,0.0,0.0,0.0
Plant_25,Upgrading_tech1,40000000,36529680.365296915,20842141.02918487,15687539.336112043,7.644127040595133,5.840348951670843,32.57818632069874,6.808134463504045,8000.000000000024,49.57292856273394,10.424475641760925,0.0,0.0,0.0,0.0
Plant_26,Upgrading_tech1,40000000,36529680.365296796,21211770.44212016,15317909.923176635,7.721455095438845,5.858830422317592,32.57818632069874,7.243760951654684,7999.999999999998,49.30937365363855,11.16562089318682,0.0,0.0,0.0,0.0
Plant_27,Upgrading_tech1,40000000,36529680.365296796,20366382.41032187,16163297.954974929,7.544596301740552,5.8165610207276774,32.57818632069874,6.524808083040241,7999.999999999998,48.68657513216829,12.6138488427319,0.0,0.0,0.0,0.0
Plant_28,Upgrading_tech1,40000000,36529680.365296915,21268660.70848712,15261019.656809794,7.733356782598347,5.861674935635941,32.57818632069874,7.6934325415735465,8000.000000000024,49.87485519216399,12.120262621094936,0.0,0.0,0.0,0.0
Plant_29,Upgrading_tech1,40000000,36529680.3652968,20506467.698950812,16023212.666345995,7.5739027435517645,5.823565285159125,32.57818632069874,6.677055473914995,8000.000000000001,48.57294519777739,11.037500058766014,0.0,0.0,0.0,0.0
Plant_30,FlexEEG_biogas,40000000,35114370.54594282,19358834.47974907,15755536.066193752,11.633228220926213,4.798241900211594,25.95720277350397,0.0,7690.047149561477,50.30706904603157,10.196781709883036,5.939052463894863,2.547700052872896,1.5440606381047859,2.348258887117695
Plant_31,Upgrading_tech1,40000000,36529680.36529694,20152001.18619784,16377679.1790991,7.499746832308767,5.8058419595214765,32.57818632069874,5.70514510663246,8000.00000000003,48.77819764299221,12.019352036079836,0.0,0.0,0.0,0.0
Plant_32,Upgrading_tech1,40000000,36529680.36529667,21161238.763329793,15368441.601966878,7.710883652009011,5.856303838378073,32.57818632069874,8.790143113882836,7999.99999999997,47.7863074111387,11.865324771605948,0.0,0.0,0.0,0.0
Plant_33,FlexEEG_biogas,40000000,34435963.0580439,19358834.47974907,15077128.578294829,11.633228220926208,4.798241900211594,25.95720277350397,0.0,7541.475909711613,50.10546233866011,9.782077594938317,5.939052463894863,2.547700052872896,1.5440606381047859,2.348258887117695
Plant_34,Upgrading_tech1,40000000,36529680.365296885,21217102.14323959,15312578.222057294,7.722570510127593,5.859097007373562,32.57818632069874,7.766540801904025,8000.000000000017,49.64025601504003,11.669631319626628,0.0,0.0,0.0,0.0
