GISCO_ID,Cluster_ID,Centroid_Lat,Centroid_Lon,Biogas_Potential_m3
DE_09672161,CLUSTER_119,50.16895085230574,9.79048516069489,1530471.4904271476
DE_09672163,CLUSTER_519,50.37287406501028,9.8664531023364,582905.757167274
DE_09672166,CLUSTER_119,50.2545174634823,9.72129588695869,792739.3158128693
DE_09672455,CLUSTER_179,50.23474457228253,9.866437229521994,11903.264219573999
DE_09672462,CLUSTER_179,50.21019437196543,9.840614950147089,830.8318649904
DE_09672463,CLUSTER_119,50.18268042722663,9.725753444630422,5967.609645652201
DE_09672464,CLUSTER_110,50.33253602103837,9.792846680713035,3874.5524473110004
DE_09672466,CLUSTER_119,50.22257954390861,9.693928115118776,3570.9792658722004
DE_09673113,CLUSTER_95,50.3346055065046,10.434509829626906,397146.4910258251
DE_09673114,CLUSTER_449,50.33286214021515,10.213246237527695,830500.8253035849
DE_09673116,CLUSTER_449,50.39439144094632,10.17815337486624,773532.3001768078
DE_09673117,CLUSTER_163,50.39855984268543,10.002266101478254,1496006.3686200974
DE_09673123,CLUSTER_546,50.52982506098447,10.13597569246873,813578.5017415952
DE_09673126,CLUSTER_200,50.26305212369603,10.363494188074496,564311.3286244291
DE_09673127,CLUSTER_200,50.30407448945717,10.399829530279735,531646.1146307632
DE_09673129,CLUSTER_546,50.49739130177873,10.08770107408798,647288.6556230247
DE_09673130,CLUSTER_271,50.391068422406384,10.37332870657248,571754.1580126822
DE_09673131,CLUSTER_95,50.33949263640085,10.504830260252035,657193.3604993561
DE_09673133,CLUSTER_449,50.35158613403968,10.256580005091312,336663.18382019876
DE_09673134,CLUSTER_95,50.36648307606367,10.448602938283525,835885.3018159939
DE_09673135,CLUSTER_430,50.325229576155984,10.152610283396587,449872.31638118095
DE_09673136,CLUSTER_271,50.358216115954185,10.328184332924142,662612.6604437992
DE_09673141,CLUSTER_95,50.28396295125157,10.485051436700848,1932042.6829959846
DE_09673142,CLUSTER_271,50.43341399394562,10.317162359767922,1285269.4509808281
DE_09673146,CLUSTER_430,50.293930694815856,10.149649386330925,192134.2804456325
DE_09673147,CLUSTER_238,50.48879510815414,10.192612879208973,311581.91780416697
DE_09673149,CLUSTER_163,50.43845121838687,10.077578673456484,1698915.3091685423
