PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
AQ,Upgrading_tech1,60000000,57.701162505904286,0.1489407261301865,54794520.5479452,31292906.900454085,23501613.64749112,11.472402956576943,12.992638909974634,7.106949741322844,42.69592899836638,15.190368919331055,8000.0,47.93580009378346,11.167351934434542,0.0,0.0,0.0,0.0
BD,Upgrading_tech1,20000000,8.962622685559033,0.08028506157209869,18264840.182648405,10598116.863669762,7666723.318978644,3.859102374112285,4.807758929680532,2.2888057422055925,20.533097764752856,5.165663750193941,8000.000000000002,48.13542982429002,10.319138290992663,0.0,0.0,0.0,0.0
BE,FlexEEG_biogas,60000000,43.76350939643987,0.14352193884634445,54794520.5479452,29738393.460607942,25056127.087337263,17.673215552432964,6.734057529883814,5.834470073115149,34.322962612801646,0.0,8000.0,49.11901623657691,11.4478456787523,9.123373575989575,3.913691532989847,2.37193426241809,1.7611941653382708
BI,FlexEEG_biogas,60000000,43.0343838645246,0.14200826594426452,54794520.5479452,29204762.04899562,25589758.498949584,17.50296578687217,6.734057529883814,5.711884880182917,34.322962612801646,0.0,8000.0,48.41875992202621,11.105736741842394,8.95966201818566,3.84346350469602,2.329371821027891,1.7611941653382708
BN,Upgrading_tech1,20000000,11.616819137882448,0.0906673976503074,18264840.18264843,10512249.383703064,7752590.798945366,3.841138529873191,4.790585433687196,2.0726516572927296,20.533097764752856,5.123810793268586,8000.000000000013,48.937655906507786,10.586077085590665,0.0,0.0,0.0,0.0
BQ,Upgrading_tech1,60000000,57.79611171463535,0.14909791497470182,54794520.5479452,31798241.397055812,22996279.150889393,11.578121095610687,13.093705809294978,7.0376189817465615,42.69592899836638,15.122593962940693,8000.0,48.37662620337118,12.586423830927918,0.0,0.0,0.0,0.0
BT,Upgrading_tech1,60000000,54.794342042409376,0.1441133573578799,54794520.5479452,31252668.074374158,23541852.473571047,11.463984821977624,12.984591144758648,7.045859245142404,42.69592899836638,14.939623414137877,8000.0,48.03869225318455,11.977306487262144,0.0,0.0,0.0,0.0
BY,FlexEEG_biogas,60000000,46.635313570373384,0.14945493300000123,54794520.5479452,29524267.616390463,25270252.93155474,17.604900843093823,6.734057529883814,5.578419078826708,34.322962612801646,0.0,8000.0,49.97575158482972,10.095204105951948,9.057682398970954,3.885511715387451,2.3548555850833037,1.7611941653382708
CF,Upgrading_tech1,20000000,8.94926306714136,0.08023195256749305,18264840.182648398,10516242.738463664,7748597.444184735,3.8419739567768136,4.791384104639313,2.2490189556907594,20.533097764752856,5.125757207730176,7999.999999999998,47.66480995133598,10.432050614103217,0.0,0.0,0.0,0.0
CH,Upgrading_tech1,20000000,9.005944916546909,0.08045721954863172,18264840.182648398,10657686.048980065,7607154.133668334,3.871564502577907,4.819672766742594,2.315556778892234,20.533097764752856,5.194698566958498,7999.999999999998,48.63919445449202,13.600632816874898,0.0,0.0,0.0,0.0
CL,Upgrading_tech1,60000000,56.564541501244314,0.1470566616364848,54794520.5479452,31630792.04212164,23163728.505823564,11.543089974036588,13.060215938308144,6.903368799796598,42.69592899836638,14.9093745223257,8000.0,48.186742530579686,12.240569807442542,0.0,0.0,0.0,0.0
CN,FlexEEG_biogas,60000000,41.228509613699785,0.13824559183744078,54794520.5479452,29054263.92327794,25740256.624667265,17.4549508648432,6.734057529883814,5.781924011425654,34.322962612801646,0.0,8000.0,48.6787647420734,13.173579017309423,8.913491043104997,3.823657349359071,2.317368090520649,1.7611941653382708
CO,Upgrading_tech1,40000000,26.743702697595182,0.11034200940976091,36529680.365296796,20774165.17618572,15755515.18911108,7.629906201276534,8.953074935448738,4.924431875525842,32.57818632069874,10.125605649719672,7999.999999999998,49.94715434536959,11.8558381098417,0.0,0.0,0.0,0.0
