PlantLocation,Alternative,Capacity,Plant_NPV,Plant_IRR,Omega,N_CH4,CO2_Production,Revenue,Cost,Feed_Trans_Cost,Capex,GHG,FLH,PlantLatitude,PlantLongitude,EEG_Revenue,Spot_Revenue,Heat_Revenue,Bonus
BK,EEG_CHP_large1,500000,0.1457457371924098,0.052704422160009035,456621.00456621003,291649.49666065,164971.50790556002,0.23304372791104924,0.12310883420673015,0.017532407314628674,1.2677361912872565,0,8000.0,50.18173328856161,10.090723723726873,0,0,0,0
BM,EEG_CHP_large1,500000,0.19884945577025426,0.05647526800913538,456621.00456621003,291649.4966606501,164971.50790555993,0.2330437279110493,0.12310883420673015,0.014060898033707766,1.2677361912872565,0,8000.0,49.38269383565316,10.282097656188112,0,0,0,0
BN,EEG_CHP_large1,500000,0.13699331547754934,0.05207674429030851,456621.00456621003,291649.49666065,164971.50790556002,0.2330437279110492,0.12310883420673015,0.018104572767959935,1.2677361912872565,0,8000.0,48.82539416909172,12.921884318251196,0,0,0,0
BO,EEG_CHP_large1,500000,0.13324944777772973,0.051807702312539616,456621.00456621003,291649.4966606501,164971.50790555993,0.2330437279110493,0.12310883420673015,0.018349317803044746,1.2677361912872565,0,8000.0,49.19411282487568,11.391204474836565,0,0,0,0
BT,EEG_CHP_large1,500000,0.1417873960300171,0.052420773344974636,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.01779117296137245,1.2677361912872565,0,8000.0,48.1756029696182,11.838503636302198,0,0,0,0
BW,EEG_CHP_large1,500000,0.13125152413520302,0.05166399125014953,456621.00456621003,291649.4966606501,164971.50790555993,0.23304372791104935,0.12310883420673015,0.018479926556129327,1.2677361912872565,0,8000.0,49.26145288189784,10.691716158335051,0,0,0,0
BX,EEG_CHP_large1,500000,0.10457107964956891,0.049735626819420675,456621.00456621003,291649.49666065,164971.50790556002,0.2330437279110492,0.12310883420673015,0.02022408709952314,1.2677361912872565,0,8000.0,48.133946197358746,10.324614017426828,0,0,0,0
BY,EEG_CHP_large1,500000,0.15560073901169758,0.05340903417639664,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.016888163725001307,1.2677361912872565,0,8000.0,48.35965307524253,12.959724764471408,0,0,0,0
CB,EEG_CHP_large1,500000,0.17135294351984842,0.054530662685334796,456621.00456621003,291649.49666065007,164971.50790555996,0.2330437279110493,0.12310883420673015,0.015858406758644108,1.2677361912872565,0,8000.0,49.90308431558692,10.196167284796529,0,0,0,0
CE,EEG_CHP_large1,500000,0.1474560139314065,0.05282686486131394,456621.00456621003,291649.49666065,164971.50790556002,0.23304372791104924,0.12310883420673015,0.01742060268528489,1.2677361912872565,0,8000.0,50.04801346460198,10.897604180866391,0,0,0,0
CF,EEG_CHP_large1,500000,0.15248950281841722,0.053186829929998014,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.017091552218488373,1.2677361912872565,0,8000.0,48.81085046521648,12.660601653972831,0,0,0,0
CH,EEG_CHP_large1,500000,0.18643665145054023,0.05559946892894296,456621.00456621003,291649.49666065007,164971.50790555996,0.2330437282964589,0.12310883420673015,0.014872351299483418,1.2677361912872565,0,8000.0,48.98691760436694,10.609242070159665,0,0,0,0
CK,EEG_CHP_large1,500000,0.1702818595125586,0.05445457460236325,456621.00456621003,291649.4966606501,164971.50790555993,0.2330437279110493,0.12310883420673015,0.015928425924373563,1.2677361912872565,0,8000.0,48.07913056742112,12.55426383513729,0,0,0,0
CM,EEG_CHP_large1,500000,0.16053950631991865,0.05376130417347569,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.016565305420423917,1.2677361912872565,0,8000.0,48.96948853674869,11.38224312945263,0,0,0,0
CO,EEG_CHP_large1,500000,0.16543604210497675,0.05411001262296633,456621.00456621003,291649.49666065,164971.50790556002,0.2330437279110492,0.12310883420673015,0.016245207885309188,1.2677361912872565,0,8000.0,49.69223716666048,10.459413646498437,0,0,0,0
CP,EEG_CHP_large1,500000,0.13248990917281023,0.051753079735040286,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.018398970546521284,1.2677361912872565,0,8000.0,50.16469661727651,11.211773151684394,0,0,0,0
CQ,EEG_CHP_large1,500000,0.15413758370548547,0.05330456350770496,456621.0045662099,291649.49666064995,164971.50790555996,0.23304372791104921,0.12310883420673015,0.016983813471591055,1.2677361912872565,0,7999.999999999997,48.74125875213609,10.81203902293,0,0,0,0
CS,EEG_CHP_large1,500000,0.1451905842060801,0.052664662806234164,456621.00456621003,291649.49666065007,164971.50790555996,0.23304372791104924,0.12310883420673015,0.017568698911450614,1.2677361912872565,0,8000.0,48.462316700354734,10.286778773010104,0,0,0,0
CU,EEG_CHP_large1,500000,0.0897985279887985,0.04866036476982849,456621.00456621003,291649.49666065,164971.50790556002,0.2330437279110492,0.12310883420673015,0.021189801960302148,1.2677361912872565,0,8000.0,48.60990863817854,13.630652002980966,0,0,0,0
CV,EEG_CHP_large1,500000,0.16140272270704514,0.05382281801540145,456621.00456621003,291649.4966606501,164971.50790555988,0.23304372791104921,0.12310883420673015,0.01650887502760761,1.2677361912872565,0,8000.0,48.19149341604931,12.10681591984845,0,0,0,0
