PlantID,SupplyCluster,Feedstock,Quantity_t,Distance_km
M,CLUSTER_108,horse_man,2893.0,66.43998293872386
M,CLUSTER_109,cattle_man,10424.0,50.43832595461551
M,CLUSTER_109,horse_man,2924.0,50.43832595461551
M,CLUSTER_112,cattle_man,13057.0,38.79270303425054
M,CLUSTER_112,horse_man,1571.0,38.79270303425054
M,CLUSTER_114,horse_man,632.9,82.84236940719991
M,CLUSTER_116,cattle_man,856.0,43.43907193924174
M,CLUSTER_117,horse_man,1848.2,78.98211061599868
M,CLUSTER_120,horse_man,643.23,76.56344645614186
M,CLUSTER_121,horse_man,2073.0,67.86253449120183
M,CLUSTER_122,cattle_man,17000.0,8.897643443183364
M,CLUSTER_122,cattle_slu,61990.0,8.897643443183364
M,CLUSTER_122,horse_man,5260.0,8.897643443183364
M,CLUSTER_122,legume_str,179.2,8.897643443183364
M,CLUSTER_124,pig_man,225.04,104.37562017293482
M,CLUSTER_125,horse_man,653.0,94.3698289016231
M,CLUSTER_127,horse_man,2828.1,86.54554126987577
M,CLUSTER_137,cattle_man,27690.0,52.90879029651467
M,CLUSTER_137,horse_man,2768.0,52.90879029651467
M,CLUSTER_14,horse_man,2695.2,84.24812963245267
M,CLUSTER_14,pig_man,256.805,84.24812963245267
M,CLUSTER_144,horse_man,1888.0,92.49057601076902
M,CLUSTER_146,cattle_man,2485.0,1.3317975017103136
M,CLUSTER_146,cattle_slu,13700.0,1.3317975017103136
M,CLUSTER_146,horse_man,847.0,1.3317975017103136
M,CLUSTER_146,pig_slu,73.2,1.3317975017103136
M,CLUSTER_150,horse_man,998.0,64.01324772707055
M,CLUSTER_152,horse_man,2493.3,90.188855609393
M,CLUSTER_152,pig_man,174.14849999999998,90.188855609393
M,CLUSTER_153,horse_man,1262.5,85.90367074091067
M,CLUSTER_153,pig_man,71.88691,85.90367074091067
M,CLUSTER_156,cattle_man,3713.2,33.67775214042847
M,CLUSTER_156,legume_str,342.4,33.67775214042847
M,CLUSTER_160,horse_man,2174.2,87.55562356269999
M,CLUSTER_161,horse_man,429.62,59.81082712434127
M,CLUSTER_162,pig_man,126.94,124.86861563677802
M,CLUSTER_173,horse_man,973.0,85.6794804134201
M,CLUSTER_175,cattle_man,2182.272,52.44515995834509
M,CLUSTER_175,horse_man,1207.3,52.44515995834509
M,CLUSTER_188,horse_man,1732.0,92.00638829141047
M,CLUSTER_194,horse_man,974.4,80.01289922970582
M,CLUSTER_197,cattle_man,6600.0,35.27661508242175
M,CLUSTER_197,horse_man,194.9,35.27661508242175
M,CLUSTER_198,horse_man,2306.0,76.19458904928915
M,CLUSTER_20,cattle_man,27140.0,8.803956177799256
M,CLUSTER_20,cattle_slu,118530.0,8.803956177799256
M,CLUSTER_20,horse_man,3289.0,8.803956177799256
M,CLUSTER_20,beet_leaf,2532.0,8.803956177799256
M,CLUSTER_20,rape_str,2658.0,8.803956177799256
M,CLUSTER_20,legume_str,1043.0,8.803956177799256
M,CLUSTER_204,cattle_man,10730.0,40.2532935132844
M,CLUSTER_204,horse_man,2958.0,40.2532935132844
M,CLUSTER_209,horse_man,1265.6,85.25435068534946
M,CLUSTER_213,horse_man,642.2,87.00533848084233
M,CLUSTER_214,cattle_man,24580.0,54.39277142034543
M,CLUSTER_214,horse_man,1119.6,54.39277142034543
M,CLUSTER_214,pig_man,13.92,54.39277142034543
M,CLUSTER_215,horse_man,2969.0,77.70235324977183
M,CLUSTER_216,horse_man,1391.183,71.53949877268357
M,CLUSTER_217,pig_man,542.22,98.2058975800376
M,CLUSTER_219,horse_man,452.0,77.81943994103244
M,CLUSTER_22,horse_man,2301.0,91.81382678157848
M,CLUSTER_220,pig_man,25.08,131.56478773622877
M,CLUSTER_222,horse_man,643.3,60.40729372184512
M,CLUSTER_222,pig_man,43.141,60.40729372184512
M,CLUSTER_226,cattle_man,16880.0,11.631140582410575
M,CLUSTER_226,cattle_slu,81430.0,11.631140582410575
M,CLUSTER_226,horse_man,2471.6,11.631140582410575
M,CLUSTER_227,horse_man,79.97,71.84443772853228
M,CLUSTER_231,cattle_man,13870.0,42.89407243945478
M,CLUSTER_233,horse_man,1224.0,84.58873171037868
M,CLUSTER_233,pig_man,435.2,84.58873171037868
M,CLUSTER_234,cattle_man,28380.0,48.2894309665129
M,CLUSTER_234,horse_man,2507.0,48.2894309665129
M,CLUSTER_236,horse_man,1045.5,73.84200747416143
M,CLUSTER_238,cattle_man,7143.0,54.25185756475309
M,CLUSTER_247,cattle_man,2871.0,51.02246887333513
M,CLUSTER_252,cattle_man,23950.0,45.757487954826765
M,CLUSTER_252,horse_man,2046.0,45.757487954826765
M,CLUSTER_255,pig_man,204.36,113.68769063693976
M,CLUSTER_26,cattle_man,27390.0,25.97053720228328
M,CLUSTER_26,horse_man,4471.0,25.97053720228328
M,CLUSTER_26,legume_str,17.009999999999998,25.97053720228328
M,CLUSTER_261,horse_man,1088.2,81.31174363760839
M,CLUSTER_264,horse_man,387.684,68.44467419174306
M,CLUSTER_266,cattle_man,5864.8,27.70797380706465
M,CLUSTER_266,horse_man,271.0126,27.70797380706465
M,CLUSTER_266,rape_str,64.9,27.70797380706465
M,CLUSTER_266,legume_str,14.388000000000002,27.70797380706465
M,CLUSTER_267,horse_man,951.0,60.53763169900751
M,CLUSTER_274,horse_man,783.4,93.0907432245763
M,CLUSTER_275,horse_man,564.0,58.668353002738414
M,CLUSTER_283,horse_man,349.112,92.86146365886464
M,CLUSTER_284,horse_man,195.4,80.27637137644793
M,CLUSTER_285,cattle_man,15869.999999999998,30.577492289781823
M,CLUSTER_285,horse_man,3438.0,30.577492289781823
M,CLUSTER_29,cattle_man,35210.0,21.49307792382856
M,CLUSTER_29,horse_man,2338.7,21.49307792382856
M,CLUSTER_29,rape_str,84.37,21.49307792382856
M,CLUSTER_29,legume_str,109.47,21.49307792382856
M,CLUSTER_292,horse_man,3197.0,85.14366757082912
M,CLUSTER_292,pig_man,2862.0,85.14366757082912
M,CLUSTER_295,horse_man,46.7,68.34056621318594
M,CLUSTER_297,cattle_man,11530.0,17.444066184034117
M,CLUSTER_297,cattle_slu,40380.0,17.444066184034117
M,CLUSTER_297,horse_man,3459.0,17.444066184034117
M,CLUSTER_297,rape_str,668.0,17.444066184034117
M,CLUSTER_297,legume_str,363.98,17.444066184034117
M,CLUSTER_298,horse_man,591.0,84.14871248201476
M,CLUSTER_302,horse_man,1597.0,91.29333570227163
M,CLUSTER_302,pig_man,141.874306,91.29333570227163
M,CLUSTER_304,horse_man,706.6,88.79053783998924
M,CLUSTER_305,cattle_man,4426.0,14.910275359480108
M,CLUSTER_305,cattle_slu,18427.0,14.910275359480108
M,CLUSTER_305,horse_man,533.2,14.910275359480108
M,CLUSTER_305,rape_str,1126.6,14.910275359480108
M,CLUSTER_305,legume_str,120.96,14.910275359480108
M,CLUSTER_307,horse_man,1101.0,95.85918936222072
M,CLUSTER_31,cattle_man,11270.176,55.82171223312103
M,CLUSTER_31,horse_man,3786.0,55.82171223312103
M,CLUSTER_31,pig_man,390.4,55.82171223312103
M,CLUSTER_311,horse_man,1250.5,94.17654899703436
M,CLUSTER_314,horse_man,639.0,74.03874343502248
M,CLUSTER_317,pig_man,92.31,136.13896429897997
M,CLUSTER_319,horse_man,1821.5,74.30814395020815
M,CLUSTER_320,pig_man,16.0,101.76928988181982
M,CLUSTER_322,cattle_man,5790.0,40.024334013065584
M,CLUSTER_322,horse_man,1355.0,40.024334013065584
M,CLUSTER_323,horse_man,2339.0,86.85670754131084
M,CLUSTER_325,cattle_man,8099.0,39.99248352561972
M,CLUSTER_325,horse_man,3401.8,39.99248352561972
M,CLUSTER_329,horse_man,1337.0,90.97673772224914
M,CLUSTER_33,cattle_man,6952.0,20.234180515388463
M,CLUSTER_33,horse_man,1803.0,20.234180515388463
M,CLUSTER_330,pig_man,378.71,100.64858515574892
M,CLUSTER_331,horse_man,3020.0,81.52477147527733
M,CLUSTER_336,horse_man,579.9,71.70430292791436
M,CLUSTER_338,cattle_man,6102.530000000001,32.35965906713197
M,CLUSTER_338,horse_man,816.0,32.35965906713197
M,CLUSTER_338,rape_str,566.0,32.35965906713197
M,CLUSTER_338,legume_str,307.0,32.35965906713197
M,CLUSTER_339,horse_man,2136.8,86.01804960851479
M,CLUSTER_34,cattle_man,4823.3,46.60379864093656
M,CLUSTER_34,horse_man,3660.3,46.60379864093656
M,CLUSTER_342,pig_man,109.9,116.41660578778692
M,CLUSTER_353,horse_man,840.0,80.77545990031133
M,CLUSTER_358,horse_man,586.9,67.39982650269799
M,CLUSTER_358,pig_man,505.06,67.39982650269799
M,CLUSTER_359,horse_man,362.1,85.80513224190507
M,CLUSTER_359,pig_man,13.947,85.80513224190507
M,CLUSTER_36,cattle_man,5369.2,47.2376012261584
M,CLUSTER_363,horse_man,3180.0,80.3328613371991
M,CLUSTER_363,pig_man,154.91,80.3328613371991
M,CLUSTER_364,horse_man,483.8,65.70236402354269
M,CLUSTER_367,cattle_man,1682.0,57.06534031827453
M,CLUSTER_367,horse_man,1169.9,57.06534031827453
M,CLUSTER_368,horse_man,1001.7000000000002,73.23627011888878
M,CLUSTER_38,horse_man,253.79999999999998,70.16195474470389
M,CLUSTER_38,pig_man,315.61,70.16195474470389
M,CLUSTER_382,horse_man,1045.0,84.89766540889124
M,CLUSTER_383,horse_man,1382.2,94.30663334780452
M,CLUSTER_384,cattle_man,3170.0,17.760218877431736
M,CLUSTER_384,cattle_slu,23530.0,17.760218877431736
M,CLUSTER_384,horse_man,619.0,17.760218877431736
M,CLUSTER_384,rape_str,817.0,17.760218877431736
M,CLUSTER_384,legume_str,93.3,17.760218877431736
M,CLUSTER_387,cattle_man,7795.0,30.667673883439488
M,CLUSTER_387,horse_man,1714.3,30.667673883439488
M,CLUSTER_387,rape_str,583.1,30.667673883439488
M,CLUSTER_387,legume_str,99.478,30.667673883439488
M,CLUSTER_389,horse_man,483.0,79.11832867285808
M,CLUSTER_397,cattle_man,5686.0,37.849173102975605
M,CLUSTER_397,horse_man,797.2,37.849173102975605
M,CLUSTER_398,cattle_man,5117.0,37.60335392207242
M,CLUSTER_400,cattle_man,3903.8,45.02021511432863
M,CLUSTER_400,horse_man,1513.0,45.02021511432863
M,CLUSTER_402,pig_man,1540.0,118.30423584767186
M,CLUSTER_403,horse_man,1197.0,59.802580962912685
M,CLUSTER_406,pig_man,52.746,108.20748388697706
M,CLUSTER_407,cattle_man,10172.0,48.31359424429796
M,CLUSTER_407,horse_man,3348.0,48.31359424429796
M,CLUSTER_41,cattle_man,390.8,55.27641518823606
M,CLUSTER_41,horse_man,2108.8,55.27641518823606
M,CLUSTER_411,pig_man,527.7900000000506,140.7100064069639
M,CLUSTER_413,horse_man,36.0,89.11868728129474
M,CLUSTER_414,horse_man,1048.1,96.43857884677163
M,CLUSTER_416,cattle_man,553.9,43.000475008930216
M,CLUSTER_418,cattle_man,5426.46,34.0945683036674
M,CLUSTER_418,horse_man,144.9,34.0945683036674
M,CLUSTER_418,legume_str,130.8,34.0945683036674
M,CLUSTER_425,horse_man,526.6,71.36186865396088
M,CLUSTER_427,cattle_man,363.9822183247876,57.43380722241889
M,CLUSTER_427,horse_man,3104.5,57.43380722241889
M,CLUSTER_43,horse_man,1609.1999999999998,71.52447549291765
M,CLUSTER_431,cattle_man,3900.2,45.82139861733665
M,CLUSTER_431,horse_man,1912.0,45.82139861733665
M,CLUSTER_432,horse_man,1122.3,61.41398389068756
M,CLUSTER_433,cattle_man,4450.0297,51.518863938676624
M,CLUSTER_433,horse_man,1106.0,51.518863938676624
M,CLUSTER_433,pig_man,179.118,51.518863938676624
M,CLUSTER_45,horse_man,1188.0,95.37511046278688
M,CLUSTER_45,pig_man,55.502,95.37511046278688
M,CLUSTER_452,cattle_man,3960.0,54.61761380700211
M,CLUSTER_455,cattle_man,11640.0,40.24294439949513
M,CLUSTER_455,horse_man,810.1,40.24294439949513
M,CLUSTER_456,horse_man,275.0,80.0117777888985
M,CLUSTER_456,pig_man,30.472,80.0117777888985
M,CLUSTER_459,horse_man,167.4,87.29536710890643
M,CLUSTER_460,cattle_man,3371.2,52.65155988586324
M,CLUSTER_460,horse_man,392.16,52.65155988586324
M,CLUSTER_47,cattle_man,681.7,55.54096573373343
M,CLUSTER_474,cattle_man,11990.0,37.07464529653673
M,CLUSTER_474,horse_man,1341.0,37.07464529653673
M,CLUSTER_482,horse_man,1167.3,62.32200346078779
M,CLUSTER_492,horse_man,472.0,80.28349142441948
M,CLUSTER_495,horse_man,1575.0,78.32061086177369
M,CLUSTER_495,pig_man,180.446,78.32061086177369
M,CLUSTER_496,horse_man,451.0,73.78935005673746
M,CLUSTER_502,cattle_man,12710.0,47.74821530524512
M,CLUSTER_503,horse_man,847.1,64.84673720551355
M,CLUSTER_504,cattle_man,41.0,10.110425870960045
M,CLUSTER_504,cattle_slu,403.0,10.110425870960045
M,CLUSTER_504,horse_man,1033.0,10.110425870960045
M,CLUSTER_504,rape_str,268.5,10.110425870960045
M,CLUSTER_504,legume_str,94.63,10.110425870960045
M,CLUSTER_516,horse_man,1178.0,83.86614381338154
M,CLUSTER_519,cattle_man,4091.0,46.17129297700892
M,CLUSTER_519,horse_man,814.0,46.17129297700892
M,CLUSTER_520,horse_man,799.0,90.68298296843555
M,CLUSTER_521,horse_man,1448.0,94.16193322118602
M,CLUSTER_523,horse_man,1417.0,61.620314800762586
M,CLUSTER_528,horse_man,1337.0,75.1486905322939
M,CLUSTER_532,pig_man,411.16,126.32610442766412
M,CLUSTER_534,cattle_man,2189.0,9.010930619728263
M,CLUSTER_534,cattle_slu,5887.64,9.010930619728263
M,CLUSTER_534,horse_man,1873.6,9.010930619728263
M,CLUSTER_534,beet_leaf,5100.0,9.010930619728263
M,CLUSTER_534,rape_str,1184.0,9.010930619728263
M,CLUSTER_534,legume_str,317.1,9.010930619728263
M,CLUSTER_537,cattle_man,2682.0,46.47830732350768
M,CLUSTER_537,horse_man,1468.0,46.47830732350768
M,CLUSTER_54,cattle_man,5070.0,27.148743621954274
M,CLUSTER_54,horse_man,1695.0,27.148743621954274
M,CLUSTER_541,cattle_man,4103.0,27.47013278051543
M,CLUSTER_541,horse_man,835.5,27.47013278051543
M,CLUSTER_541,rape_str,221.9,27.47013278051543
M,CLUSTER_541,legume_str,57.8,27.47013278051543
M,CLUSTER_542,horse_man,1452.1,70.30921537555454
M,CLUSTER_544,cattle_man,5520.0,47.67628622418763
M,CLUSTER_55,horse_man,3076.3,89.34114394240288
M,CLUSTER_55,pig_man,46.48,89.34114394240288
M,CLUSTER_59,cattle_man,5668.0,39.39333018644622
M,CLUSTER_62,horse_man,4905.0,86.95784723306889
M,CLUSTER_64,horse_man,1753.8,62.03040221564809
M,CLUSTER_67,cattle_man,12270.0,22.287692958297622
M,CLUSTER_67,horse_man,2276.6,22.287692958297622
M,CLUSTER_67,legume_str,13.0,22.287692958297622
M,CLUSTER_69,horse_man,2441.2,94.84941789046592
M,CLUSTER_69,pig_man,1247.43,94.84941789046592
M,CLUSTER_7,horse_man,843.8,94.93292489618304
M,CLUSTER_7,pig_man,353.272,94.93292489618304
M,CLUSTER_72,cattle_man,21650.0,55.90909228927545
M,CLUSTER_72,horse_man,4938.0,55.90909228927545
M,CLUSTER_75,cattle_man,15511.3,54.961469080239794
M,CLUSTER_75,horse_man,1454.5,54.961469080239794
M,CLUSTER_76,horse_man,2263.0,83.46619080196245
M,CLUSTER_78,pig_man,141.0,128.50492183333037
M,CLUSTER_84,cattle_man,15427.9,38.89049900572477
M,CLUSTER_84,horse_man,4351.0,38.89049900572477
M,CLUSTER_89,pig_man,499.7749999999999,98.32794107720083
M,CLUSTER_9,horse_man,1859.2,71.86209154248337
M,CLUSTER_92,cattle_man,17416.0,49.89987016090641
M,CLUSTER_95,horse_man,229.22,73.1129957929506
M,CLUSTER_97,horse_man,1266.8,64.31009895643554
M,CLUSTER_99,cattle_man,18960.0,45.55378936451472
M,CLUSTER_99,horse_man,170.398,45.55378936451472
D,CLUSTER_117,cattle_man,13052.0,56.887522341292815
D,CLUSTER_118,cattle_man,21190.0,31.87069374092146
D,CLUSTER_118,horse_man,710.0,31.87069374092146
D,CLUSTER_118,rape_str,80.0,31.87069374092146
D,CLUSTER_118,legume_str,97.25,31.87069374092146
D,CLUSTER_125,cattle_man,17940.0,23.861189467427707
D,CLUSTER_125,maize_str,642.8,23.861189467427707
D,CLUSTER_125,rape_str,3920.0,23.861189467427707
D,CLUSTER_125,legume_str,441.0,23.861189467427707
D,CLUSTER_129,cattle_man,8284.0,52.445220959597926
D,CLUSTER_135,cattle_man,35210.0,12.15087853989411
D,CLUSTER_135,cattle_slu,152400.0,12.15087853989411
D,CLUSTER_135,horse_man,2847.0,12.15087853989411
D,CLUSTER_135,maize_str,641.8,12.15087853989411
D,CLUSTER_135,beet_leaf,429.0,12.15087853989411
D,CLUSTER_135,legume_str,330.2,12.15087853989411
D,CLUSTER_144,cattle_man,16190.0,46.35949998112587
D,CLUSTER_147,cattle_man,5220.0,20.31606348990041
D,CLUSTER_147,cattle_slu,32950.0,20.31606348990041
D,CLUSTER_147,horse_man,869.8,20.31606348990041
D,CLUSTER_147,maize_str,127.70000000000002,20.31606348990041
D,CLUSTER_147,rape_str,506.3,20.31606348990041
D,CLUSTER_147,legume_str,68.23,20.31606348990041
D,CLUSTER_149,cattle_man,19570.0,9.040458371880735
D,CLUSTER_149,cattle_slu,98800.0,9.040458371880735
D,CLUSTER_149,maize_str,10.72,9.040458371880735
D,CLUSTER_149,legume_str,27.93,9.040458371880735
D,CLUSTER_16,cattle_man,11750.6,61.003677847838695
D,CLUSTER_161,cattle_man,6850.0,49.4027564393852
D,CLUSTER_166,cattle_man,6826.0,35.34253330845631
D,CLUSTER_166,rape_str,257.0,35.34253330845631
D,CLUSTER_166,legume_str,112.33,35.34253330845631
D,CLUSTER_193,cattle_man,1113.0,44.92091100698959
D,CLUSTER_205,cattle_man,16567.0,25.953728312637462
D,CLUSTER_205,horse_man,3447.0,25.953728312637462
D,CLUSTER_205,maize_str,1092.3028436838033,25.953728312637462
D,CLUSTER_205,rape_str,424.8,25.953728312637462
D,CLUSTER_205,legume_str,366.9,25.953728312637462
D,CLUSTER_213,cattle_man,3968.0,30.944874422273447
D,CLUSTER_213,rape_str,43.9,30.944874422273447
D,CLUSTER_213,legume_str,10.36,30.944874422273447
D,CLUSTER_219,cattle_man,5290.0,38.04071083473939
D,CLUSTER_219,rape_str,2300.0,38.04071083473939
D,CLUSTER_219,legume_str,276.0,38.04071083473939
D,CLUSTER_22,cattle_man,44030.0,11.963993927329753
D,CLUSTER_22,cattle_slu,203300.0,11.963993927329753
D,CLUSTER_22,maize_str,1286.9,11.963993927329753
D,CLUSTER_22,beet_leaf,232.81,11.963993927329753
D,CLUSTER_22,rape_str,418.6,11.963993927329753
D,CLUSTER_22,legume_str,405.9,11.963993927329753
D,CLUSTER_23,cattle_man,4229.4,36.70174425464956
D,CLUSTER_23,rape_str,579.28,36.70174425464956
D,CLUSTER_23,legume_str,30.65,36.70174425464956
D,CLUSTER_230,cattle_man,11370.0,55.55403181042129
D,CLUSTER_230,horse_man,900.0,55.55403181042129
D,CLUSTER_250,cattle_man,8735.82,34.90753169233573
D,CLUSTER_258,cattle_man,16820.0,47.38852917333485
D,CLUSTER_267,cattle_man,6170.0,54.82934134113239
D,CLUSTER_271,cattle_man,3622.2,21.60301274900287
D,CLUSTER_271,cattle_slu,2256.529,21.60301274900287
D,CLUSTER_271,maize_str,266.3,21.60301274900287
D,CLUSTER_271,rape_str,2906.0,21.60301274900287
D,CLUSTER_271,legume_str,258.8,21.60301274900287
D,CLUSTER_279,cattle_man,21730.0,57.82671376040063
D,CLUSTER_287,cattle_man,2184.0,16.33000939057589
D,CLUSTER_287,cattle_slu,8670.0,16.33000939057589
D,CLUSTER_287,horse_man,1571.0,16.33000939057589
D,CLUSTER_294,cattle_man,6386.0,26.417424644351428
D,CLUSTER_294,rape_str,684.0,26.417424644351428
D,CLUSTER_294,legume_str,168.2,26.417424644351428
D,CLUSTER_304,cattle_man,2118.0,17.24269618414193
D,CLUSTER_304,cattle_slu,6193.0,17.24269618414193
D,CLUSTER_326,cattle_man,7270.0,39.872209771248144
D,CLUSTER_326,rape_str,2611.0,39.872209771248144
D,CLUSTER_326,legume_str,268.6,39.872209771248144
D,CLUSTER_331,cattle_man,5700.0,28.718606701885168
D,CLUSTER_331,rape_str,1228.0,28.718606701885168
D,CLUSTER_331,legume_str,336.0,28.718606701885168
D,CLUSTER_333,cattle_man,11300.0,57.621606753302
D,CLUSTER_334,cattle_man,2641.3,30.555972024212544
D,CLUSTER_334,rape_str,438.62,30.555972024212544
D,CLUSTER_334,legume_str,53.6,30.555972024212544
D,CLUSTER_336,cattle_man,9570.0,40.0354275289094
D,CLUSTER_336,rape_str,912.3,40.0354275289094
D,CLUSTER_336,legume_str,270.07,40.0354275289094
D,CLUSTER_339,cattle_man,3014.917,39.11253367217459
D,CLUSTER_339,rape_str,716.33,39.11253367217459
D,CLUSTER_339,legume_str,276.25,39.11253367217459
D,CLUSTER_344,cattle_man,9980.0,22.27749923074341
D,CLUSTER_344,maize_str,5434.0,22.27749923074341
D,CLUSTER_344,rape_str,232.2,22.27749923074341
D,CLUSTER_344,legume_str,332.0,22.27749923074341
D,CLUSTER_345,horse_man,3059.0,63.58250805414617
D,CLUSTER_35,cattle_man,3291.0,44.55534378199357
D,CLUSTER_35,legume_str,631.6,44.55534378199357
D,CLUSTER_353,cattle_man,9000.0,27.017977614107384
D,CLUSTER_353,rape_str,696.0,27.017977614107384
D,CLUSTER_353,legume_str,276.0,27.017977614107384
D,CLUSTER_357,cattle_man,11532.0,28.398468048235973
D,CLUSTER_357,horse_man,1403.7,28.398468048235973
D,CLUSTER_357,rape_str,1320.0,28.398468048235973
D,CLUSTER_357,legume_str,131.1,28.398468048235973
D,CLUSTER_365,cattle_man,16119.999999999998,41.04953585365893
D,CLUSTER_365,rape_str,408.7,41.04953585365893
D,CLUSTER_365,legume_str,86.1,41.04953585365893
D,CLUSTER_371,cattle_man,13910.0,5.774254157420066
D,CLUSTER_371,cattle_slu,44150.0,5.774254157420066
D,CLUSTER_371,horse_man,1280.1,5.774254157420066
D,CLUSTER_371,pig_slu,2956.0,5.774254157420066
D,CLUSTER_371,maize_str,1554.0,5.774254157420066
D,CLUSTER_371,beet_leaf,729.6,5.774254157420066
D,CLUSTER_371,rape_str,918.4,5.774254157420066
D,CLUSTER_371,legume_str,445.8,5.774254157420066
D,CLUSTER_373,rape_str,814.9,41.60687083182541
D,CLUSTER_373,legume_str,370.5,41.60687083182541
D,CLUSTER_374,cattle_man,5400.0,25.391648723336456
D,CLUSTER_378,cattle_man,31200.0,40.63397000326891
D,CLUSTER_378,horse_man,1373.0,40.63397000326891
D,CLUSTER_378,rape_str,180.6,40.63397000326891
D,CLUSTER_378,legume_str,300.1,40.63397000326891
D,CLUSTER_380,cattle_man,6580.0,30.35759334494021
D,CLUSTER_380,rape_str,2235.0,30.35759334494021
D,CLUSTER_380,legume_str,263.0,30.35759334494021
D,CLUSTER_405,cattle_man,3574.0,35.554474454085934
D,CLUSTER_405,horse_man,311.8,35.554474454085934
D,CLUSTER_405,rape_str,758.7,35.554474454085934
D,CLUSTER_405,legume_str,321.95,35.554474454085934
D,CLUSTER_438,cattle_man,3331.0,0.992990609685941
D,CLUSTER_438,cattle_slu,18770.0,0.992990609685941
D,CLUSTER_438,horse_man,832.8,0.992990609685941
D,CLUSTER_438,pig_slu,2600.6,0.992990609685941
D,CLUSTER_438,rape_str,20.6,0.992990609685941
D,CLUSTER_438,legume_str,13.04,0.992990609685941
D,CLUSTER_457,cattle_man,11400.0,37.11374455059519
D,CLUSTER_457,rape_str,30.800000000000004,37.11374455059519
D,CLUSTER_457,legume_str,108.18,37.11374455059519
D,CLUSTER_464,cattle_man,4492.0,16.28746156440638
D,CLUSTER_464,cattle_slu,19850.0,16.28746156440638
D,CLUSTER_464,maize_str,1659.0,16.28746156440638
D,CLUSTER_464,rape_str,387.0,16.28746156440638
D,CLUSTER_464,legume_str,235.0,16.28746156440638
D,CLUSTER_483,cattle_man,2116.9,30.503133493460343
D,CLUSTER_483,rape_str,440.9,30.503133493460343
D,CLUSTER_483,legume_str,415.5,30.503133493460343
D,CLUSTER_490,cattle_man,3600.0,40.68836946941814
D,CLUSTER_490,horse_man,745.2,40.68836946941814
D,CLUSTER_490,rape_str,340.0,40.68836946941814
D,CLUSTER_490,legume_str,80.4,40.68836946941814
D,CLUSTER_496,cattle_man,6675.3,33.89242081700342
D,CLUSTER_496,rape_str,1060.0,33.89242081700342
D,CLUSTER_496,legume_str,144.6,33.89242081700342
D,CLUSTER_501,cattle_man,230.0,36.50748951942057
D,CLUSTER_501,horse_man,474.5,36.50748951942057
D,CLUSTER_501,rape_str,1822.0,36.50748951942057
D,CLUSTER_501,legume_str,355.2,36.50748951942057
D,CLUSTER_510,cattle_man,2238.5,21.64074811897856
D,CLUSTER_510,cattle_slu,16032.999999999998,21.64074811897856
D,CLUSTER_510,horse_man,1319.0,21.64074811897856
D,CLUSTER_510,maize_str,22.419,21.64074811897856
D,CLUSTER_510,rape_str,86.1,21.64074811897856
D,CLUSTER_510,legume_str,52.36,21.64074811897856
D,CLUSTER_511,legume_str,142.4,44.921582928542406
D,CLUSTER_516,cattle_man,8820.0,23.594084006845133
D,CLUSTER_516,maize_str,1508.0,23.594084006845133
D,CLUSTER_516,rape_str,861.0,23.594084006845133
D,CLUSTER_516,legume_str,330.5,23.594084006845133
D,CLUSTER_536,cattle_man,3358.0,43.32159737157036
D,CLUSTER_536,legume_str,88.69999999999999,43.32159737157036
D,CLUSTER_542,cattle_man,20360.0,48.31291654734631
D,CLUSTER_58,cattle_man,49010.0,38.29962198213611
D,CLUSTER_58,rape_str,948.0,38.29962198213611
D,CLUSTER_58,legume_str,822.0,38.29962198213611
D,CLUSTER_66,cattle_man,2641.0375,48.26809412997851
D,CLUSTER_73,cattle_man,5812.0,21.732041282423204
D,CLUSTER_73,cattle_slu,21887.0,21.732041282423204
D,CLUSTER_73,maize_str,11358.0,21.732041282423204
D,CLUSTER_73,rape_str,3434.0,21.732041282423204
D,CLUSTER_73,legume_str,648.0,21.732041282423204
D,CLUSTER_89,horse_man,1274.4,97.209403005874
D,CLUSTER_97,cattle_man,4494.0,54.98974766896184
T,CLUSTER_100,cattle_man,9536.0,31.10735166904074
T,CLUSTER_100,maize_str,6753.0,31.10735166904074
T,CLUSTER_100,rape_str,1247.0,31.10735166904074
T,CLUSTER_100,legume_str,592.6,31.10735166904074
T,CLUSTER_101,rape_str,1060.3,49.634359805741504
T,CLUSTER_101,legume_str,210.4,49.634359805741504
T,CLUSTER_108,rape_str,1296.1,52.85640932988855
T,CLUSTER_108,legume_str,386.8,52.85640932988855
T,CLUSTER_11,cattle_man,3764.1,30.42139001786823
T,CLUSTER_11,maize_str,190.9,30.42139001786823
T,CLUSTER_11,rape_str,672.41,30.42139001786823
T,CLUSTER_11,legume_str,180.37,30.42139001786823
T,CLUSTER_114,legume_str,233.9,55.655108179815706
T,CLUSTER_126,rape_str,2381.0,54.24682834143583
T,CLUSTER_126,legume_str,544.6,54.24682834143583
T,CLUSTER_130,cattle_man,16581.0,32.086183423140895
T,CLUSTER_130,maize_str,270.1,32.086183423140895
T,CLUSTER_130,rape_str,594.2,32.086183423140895
T,CLUSTER_130,legume_str,185.4,32.086183423140895
T,CLUSTER_132,cattle_man,7032.59,25.402905935104847
T,CLUSTER_132,horse_man,795.885,25.402905935104847
T,CLUSTER_132,maize_str,1533.2,25.402905935104847
T,CLUSTER_132,rape_str,929.0,25.402905935104847
T,CLUSTER_132,legume_str,147.22,25.402905935104847
